"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36663,37040,38028,39482,41091,41271,42623,44673,45516,48148,49954,52051
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12327050,12162299,12804173,13502966,13426939,13181006,13909855,14445064,14992386,15658641,16529184,17127856
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,361238,364690,369345,371246,375272,373187,375356,377602,378672,383173,384318,387227
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34124,33350,34667,36372,35779,35320,37058,38255,39592,40866,43009,44232
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),103345293,100505329,107124316,114571938,114155124,114169041,121324760,128732079,133477350,141265900,149314487,156253370
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,2746981,2763937,2788366,2813269,2843636,2880536,2927395,2983928,3048963,3106922,3154649,3194831
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37621,36363,38418,40726,40144,39635,41445,43142,43778,45468,47332,48908
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5667942,5595093,5801484,6013082,6156378,6219114,6343808,6445595,6613065,6869220,7020899,7240598
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,189455,189516,189523,189541,189555,189089,188240,187365,187241,186846,186726,186367
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29917,29523,30611,31724,32478,32890,33701,34401,35318,36764,37600,38851
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4574801,4571846,4766345,4960568,5057197,4919949,5060072,5272586,5372361,5513347,5637393,5788318
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,Population (persons) 1/,147495,148743,149332,149515,149609,149509,149229,149244,149543,149567,149347,148761
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31017,30737,31918,33178,33803,32907,33908,35329,35925,36862,37747,38910
45540,"The Villages, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2374336,2554076,2805571,3281562,3717455,3985332,4334341,4701159,5189676,5592394,6096685,6407369
45540,"The Villages, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,86433,90643,94278,97975,101669,106898,112236,117076,122009,124995,128719,132420
45540,"The Villages, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27470,28177,29758,33494,36564,37282,38618,40155,42535,44741,47364,48387
45780,"Toledo, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),23146907,22515254,23240294,24483108,25074981,25429407,26626809,27727479,28331820,28854450,30173121,31019188
45780,"Toledo, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,653518,652232,651372,650166,648750,648403,647228,645973,645441,644364,643089,641816
45780,"Toledo, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35419,34520,35679,37657,38651,39219,41140,42924,43895,44780,46919,48330
45820,"Topeka, KS (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8421375,8454261,8555962,8980168,9151617,9183310,9509957,9742182,9990882,10214471,10737323,10999549
45820,"Topeka, KS (Metropolitan Statistical Area)",2,Population (persons) 1/,231272,232548,234266,234696,234407,233838,233717,233520,233139,232994,232266,231969
45820,"Topeka, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36413,36355,36522,38263,39042,39272,40690,41719,42854,43840,46229,47418
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),20412780,19153310,19581226,20756008,21843573,21462400,22884552,23385625,23786171,24315524,25434539,26377963
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,364119,365388,367713,367378,368554,369429,368909,368124,367699,368168,368188,367430
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,56061,52419,53251,56498,59268,58096,62033,63526,64689,66045,69080,71790
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),34902314,33091224,33444170,34855621,36127005,36652520,38198450,39426771,40721611,43359677,45623879,47604994
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,967778,975580,981620,988381,993052,997127,1004229,1009103,1016707,1026391,1036554,1047279
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36064,33920,34070,35265,36380,36758,38038,39071,40052,42245,44015,45456
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),42682444,37156565,38856275,43527586,48522625,53563843,57602524,53219011,47431057,50813728,54497793,56462371
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,Population (persons) 1/,916525,929824,939833,945750,952484,961904,969421,980926,988706,991330,993135,998626
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,46570,39961,41344,46024,50943,55685,59420,54254,47973,51258,54875,56540
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7333800,7346706,7554904,7835454,8114915,8273770,8538838,8825045,8958924,9297073,9655490,10015806
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,Population (persons) 1/,233663,237813,239481,240363,242328,244378,246988,249066,250099,250933,251257,252047
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31386,30893,31547,32598,33487,33856,34572,35433,35822,37050,38429,39738
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2899282,2771005,2962142,3143447,3328850,3508091,3737470,3876830,3984373,4168908,4396837,4662943
46300,"Twin Falls, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,96360,98310,99987,100620,101128,102662,103912,105216,107252,109142,110095,111290
46300,"Twin Falls, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30088,28186,29625,31241,32917,34171,35968,36846,37150,38197,39937,41899
46340,"Tyler, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8662181,8036546,8856467,10019529,10230451,10574695,11244829,10503359,10444389,11886718,12700793,13102118
46340,"Tyler, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,203263,207111,210408,212764,214811,216475,219642,222390,225161,227195,229749,232751
46340,"Tyler, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42616,38803,42092,47092,47625,48849,51196,47229,46386,52319,55281,56292
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),42118992,42371822,43397685,45532320,47177994,47853464,50354664,52729171,54567246,56569569,58129300,59617709
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,Population (persons) 1/,933680,943177,956285,967336,977994,986059,987414,991064,992268,986353,979858,974563
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45111,44925,45382,47070,48240,48530,50997,53205,54992,57352,59324,61174
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9971599,10213707,10591169,10881986,11149874,11252310,11326380,11664948,11863887,12526698,12807674,13383291
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,298886,299000,299226,298604,297992,297230,295982,293916,292811,292174,291187,289990
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33363,34160,35395,36443,37417,37857,38267,39688,40517,42874,43984,46151
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3826373,3899650,4057869,4270160,4299896,4362393,4559043,4754124,4878822,5073054,5325097,5541534
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,134907,137780,140054,142007,144121,142937,143433,143311,144471,145360,146143,147292
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28363,28303,28974,30070,29835,30520,31785,33173,33770,34900,36438,37623
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15630561,15394761,15615400,16250976,16603091,17356635,18272859,19580778,20717177,21551350,22623154,23951255
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,408972,410290,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38219,37522,37721,39033,39562,40968,42593,45179,47207,48593,50756,53505
47020,"Victoria, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3515085,3208651,3420315,3687897,4037391,4221163,4513360,4459036,4177574,4393566,4649847,4855536
47020,"Victoria, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,92926,93792,94102,94765,96447,97518,98548,99649,99914,99597,99466,99742
47020,"Victoria, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37827,34210,36347,38916,41861,43286,45799,44747,41812,44113,46748,48681
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4920951,5084341,5248781,5390192,5364308,5380301,5542374,5711423,5764105,5876220,5963194,6166042
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,155738,156531,156699,157043,156934,156098,156009,154712,153233,151423,150635,149527
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31598,32481,33496,34323,34182,34467,35526,36916,37617,38807,39587,41237
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),68368745,67594461,69481881,72539287,75338951,75358367,78429675,81630793,82899477,85734044,88811777,92002182
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",2,Population (persons) 1/,1699574,1705438,1717036,1723208,1734121,1741366,1750937,1756340,1758763,1760926,1763713,1768901
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,40227,39635,40466,42095,43445,43275,44793,46478,47135,48687,50355,52011
47300,"Visalia, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12487995,12301323,13499399,14430180,14527927,14920564,16527115,17006585,17752145,18339648,18679327,19973932
47300,"Visalia, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,429283,436987,442969,446784,449779,452460,455138,457161,459235,462308,464589,466195
47300,"Visalia, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29090,28150,30475,32298,32300,32977,36312,37200,38656,39670,40206,42845
47380,"Waco, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7416373,7495408,7925194,8275409,8635042,8820096,9257603,9783001,10102419,10610325,11125844,11428760
47380,"Waco, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,246735,249441,253808,255700,256938,258685,260376,262660,264829,268971,271427,273920
47380,"Waco, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30058,30049,31225,32364,33607,34096,35555,37246,38147,39448,40990,41723
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1985860,1975623,2049529,2159789,2226635,2275022,2353961,2487812,2538208,2661237,2814320,2943477
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,57315,58103,58915,59444,59329,59361,59510,59932,60008,60512,60615,60760
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34648,34002,34788,36333,37530,38325,39556,41511,42298,43979,46429,48444
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5443747,5593778,5819814,6171977,6246620,6309781,6584218,6893138,7037222,7324093,7662276,8038908
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,162144,164890,168508,171561,173592,174689,175717,176293,178507,180163,182886,185409
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33574,33924,34537,35975,35984,36120,37471,39100,39423,40653,41896,43358
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),316569272,314209360,331670527,355350372,369822854,365630308,381692068,401961093,417860186,432801229,451967783,467176430
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",2,Population (persons) 1/,5458415,5561253,5678491,5782319,5878942,5963312,6031945,6093950,6149301,6211341,6247841,6280487
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,57997,56500,58408,61455,62906,61313,63278,65961,67952,69679,72340,74385
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5903841,5882943,6037465,6486366,6813789,6789775,7005768,7148387,7175015,7401454,7855415,8025590
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,Population (persons) 1/,165724,167225,167920,168443,168811,169853,170450,170852,170110,169359,168936,168522
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35625,35180,35954,38508,40363,39974,41102,41840,42179,43703,46499,47623
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4343051,4528167,4824770,5042888,5087170,5007219,5054577,5052093,4957788,5161221,5235284,5421948
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,115033,115023,116592,117752,120235,118490,117971,116371,112980,113157,111866,109834
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37755,39367,41382,42826,42310,42259,42846,43414,43882,45611,46800,49365
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5965188,5993123,6009220,6345048,6656815,6711272,7040917,7292737,7472280,7716899,8103082,8375743
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,162130,162626,162829,162844,162870,163189,163241,163181,162935,163203,163094,163285
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36793,36852,36905,38964,40872,41126,43132,44691,45860,47284,49684,51295
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3861736,3766738,3844349,4051859,4153590,4176876,4312526,4417235,4382734,4566278,4753425,4893403
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,124959,124734,124329,123482,122680,122139,121507,120665,119269,118074,116982,116074
